PEER NGA STRONG MOTION DATABASE RECORD
LaMalbaie97-08-20, 08/20/1997, LMN, BHE
ACCELERATION TIME HISTORY IN UNITS OF G
NPTS=  12133, DT=   0.025 SEC
  3.3092625E-07 -1.5289232E-07 -1.8557554E-07 -2.8599201E-07 -1.8890461E-07
 -1.6206989E-07  2.1010594E-07 -1.4590861E-07  3.5706182E-07  4.9377390E-07
 -5.5988641E-07 -2.4970737E-07  5.9612590E-07  1.6735030E-09 -9.7753886E-07
  1.4844927E-07  3.8472330E-07  2.7023227E-08  1.0108241E-07  2.1869402E-07
  4.1743430E-07  3.3981212E-07 -1.7805100E-07 -7.9383577E-07  4.0529084E-07
  2.7565291E-07 -7.7990083E-07  4.5438019E-08  5.3766469E-07 -1.6857779E-07
 -2.0159679E-07  2.4657438E-07  6.7528465E-07  3.1915278E-07  9.9356981E-08
  4.6831081E-07 -4.3699438E-07 -3.3440282E-07  2.5061086E-09  3.2530043E-07
  5.0031459E-07 -4.3271137E-07 -5.5015156E-07  3.7598385E-08  1.3507752E-07
 -5.5811435E-08  3.8823532E-07  2.1737927E-07 -4.7752583E-07 -7.1994986E-10
  3.5585028E-07 -4.5454638E-07 -1.7998209E-07  1.1168853E-07 -1.5738447E-07
  2.6534028E-07  1.9926199E-07 -1.9209080E-07 -4.4426357E-07  4.7030598E-07
  4.2836688E-07 -2.5697273E-07  1.4518636E-07  1.5294371E-07  1.7190362E-07
 -2.0556582E-07  5.0694730E-07 -1.8170063E-07 -6.5105612E-07  6.0911397E-07
 -2.2339842E-07  3.3452898E-08 -3.7702545E-08 -3.4957284E-07  4.4955441E-07
 -2.7226283E-07 -6.8565158E-07 -2.4078944E-08  6.1308288E-07  2.1388958E-08
 -5.2332996E-07  3.2659468E-07  1.4113543E-07  5.3838415E-08  2.4158049E-07
  3.5492566E-07 -2.3652340E-07 -5.5543306E-07  1.8687994E-07 -1.1633781E-07
 -1.8494862E-07  4.0617181E-08  4.7976544E-07  3.1644870E-08 -4.3941622E-07
 -1.1874469E-07  5.6526776E-08 -3.2574810E-07 -2.3925030E-07  3.6981916E-07
 -1.4316135E-07  2.5054098E-07  1.3131287E-07 -4.0338800E-08  2.5571313E-07
 -3.0744518E-07 -7.8704214E-08  2.6354435E-07  2.5086679E-07 -2.5873561E-07
 -4.1993736E-08 -6.4956025E-08 -2.7762772E-07 -1.0836375E-07  3.9482992E-08
 -8.6701079E-08  2.5817565E-07  2.8533559E-07 -7.7908889E-07  5.4004472E-07
 -1.9461425E-08 -1.0409341E-07  5.5220486E-07 -1.2274508E-07 -3.6443346E-07
 -3.2189973E-07  5.4381724E-07 -2.0331111E-07  4.0137556E-07  3.9498743E-07
 -3.8389245E-07 -3.9880773E-08 -3.6342843E-07 -1.8492432E-07 -6.0504799E-07
 -2.0530009E-08  1.2040997E-06 -1.7790978E-07  3.9403934E-08  2.5984709E-07
 -7.7233927E-07 -1.3437657E-07  7.6581345E-08  3.0129802E-07  4.7051905E-07
 -4.8941711E-08 -1.7980002E-07 -2.7495748E-07 -1.3214843E-07  4.6983589E-07
 -4.1737724E-07 -4.5293540E-07  2.7945434E-07  3.5541817E-07  2.5923438E-07
 -3.3767476E-08 -3.7491804E-07  2.4322841E-07  5.8593709E-07 -4.4326920E-07
 -8.5582257E-08  7.1412557E-08  6.0688311E-07  1.5214251E-07 -6.5200686E-07
 -3.9759569E-07 -2.8803571E-07  1.8461405E-07 -2.1778811E-07  4.7156820E-07
  3.0590327E-07 -1.1310991E-07  2.3779051E-07 -4.9888700E-07 -9.3912387E-08
  7.3579085E-07  1.4912617E-08 -8.4388678E-07  2.8615000E-07  4.0453810E-07
 -2.3972840E-07 -1.9473472E-07 -1.7976800E-07  2.3908876E-07  2.1663813E-07
 -4.3893478E-07 -3.6816514E-07  2.8408142E-07 -3.9184282E-07  3.3003089E-08
  3.1491409E-07 -2.7484839E-07 -2.5061915E-08  6.8655837E-08  6.9207534E-08
  3.2866119E-07  2.5666436E-07 -5.5123756E-07 -3.5887098E-07  3.7086576E-07
 -1.2362921E-09 -7.9128834E-08  2.5965941E-07 -5.9112004E-08 -2.6212310E-08
  7.1699736E-08  7.2047863E-08 -8.2638051E-08 -9.5997709E-08 -5.4922537E-08
  2.2515302E-07  4.7937384E-08 -2.7538688E-08  1.0241945E-07 -4.8122869E-07
 -1.3110978E-07  8.0415042E-08  4.9316882E-08 -1.0481238E-07  3.4889536E-07
  2.1561231E-07 -5.0276425E-07 -5.7259667E-08  2.8186043E-07  2.4076772E-07
  1.1205627E-07 -6.4364696E-08 -1.0971332E-07 -5.2844714E-08 -1.5739053E-07
  4.0064858E-07 -3.9157470E-07 -8.2527697E-07  2.2337636E-07 -2.9132253E-08
  2.9236260E-07  1.3064926E-07 -1.5991586E-07  7.7194242E-08  4.0933508E-07
  9.2658125E-07 -1.8760187E-07 -4.9337075E-07 -1.4883505E-07 -2.2138089E-07
 -3.0351876E-07 -1.9833854E-07 -1.2314339E-07 -1.0316831E-09 -7.2219177E-08
  3.7258994E-07  9.6766518E-07 -6.1988259E-07 -2.6818118E-07 -4.2857799E-08
 -3.0505534E-07  3.4309374E-08 -8.3077400E-08  8.9783001E-07 -5.6973972E-08
 -4.7019400E-07  1.5089352E-07 -6.5689593E-08  1.7428122E-07 -2.1113712E-07
 -8.7333133E-08  4.4364449E-07  1.5132286E-07 -8.4623494E-08 -2.6696357E-09
 -9.1484033E-08 -4.1773289E-07 -5.9045967E-08  4.1316570E-08 -2.5195152E-07
  1.8747822E-07  3.6271973E-07  2.1704038E-07  5.7951074E-07 -1.1411456E-07
 -5.1736384E-07 -1.7844770E-07 -2.2706123E-07  1.1280312E-07  9.5308624E-08
  3.9969251E-07  4.9198779E-07 -6.5148432E-08 -2.2174867E-07  1.7217699E-07
 -7.3383770E-08 -3.5976786E-07  2.6813146E-07  2.4244742E-08 -4.9454441E-07
  2.3380231E-07  4.5884769E-07  2.6128215E-07  1.0322036E-07 -2.6343053E-07
 -2.8337002E-07 -2.7818127E-07 -5.4374681E-08  9.4009586E-08  9.6358420E-08
  1.3676626E-07  1.5740567E-07 -3.7195471E-07  3.6895771E-07  5.1855565E-07
 -1.8552305E-07 -4.0091021E-07  8.7797571E-08  8.7758012E-07 -4.4147348E-07
 -3.7300434E-07 -1.3673842E-08  2.8484874E-07 -2.3842760E-09 -2.8508891E-07
  2.3078248E-07 -1.7365969E-07  3.9038061E-07 -1.2316117E-07 -4.4326789E-07
  1.3553424E-07  2.4673973E-07  7.1499357E-08 -1.7671981E-07 -1.0103962E-07
  6.5339339E-08 -1.5831968E-07 -4.4815800E-07 -2.9062608E-08  1.5113434E-07
 -1.7328597E-07 -1.4506720E-07  1.6671920E-07  2.5206925E-07  1.0084420E-07
 -2.3055279E-07  3.2151814E-07  2.6405035E-07 -2.1931060E-07 -2.1665309E-07
 -5.6724044E-07  2.2238048E-07  3.8604807E-07 -3.1852849E-07 -2.5701736E-08
 -8.0549920E-08 -2.6597747E-07  1.2751732E-07  6.5774368E-08 -8.9157559E-08
 -3.7735787E-08 -2.1397036E-07  3.3772824E-07  4.6140506E-07 -3.2366173E-07
 -3.5002105E-07  4.0008140E-08  3.2642660E-07  3.1084304E-07 -4.4333055E-09
 -2.3884918E-07 -3.3049036E-07 -1.0806123E-07  4.1482385E-08 -6.0067259E-08
  1.7385820E-07 -1.2444911E-07 -2.0000009E-07 -5.5405123E-08 -1.8305829E-07
 -6.2162697E-08 -5.2655543E-08  2.4987941E-08 -1.7342421E-07  1.7444784E-07
  1.0361366E-07 -2.0647342E-07  1.4516100E-07  7.5218551E-08  4.5829248E-07
  3.5835537E-07 -3.5866932E-07  1.2243907E-07 -3.5265768E-07 -3.3906069E-07
  3.1021109E-08 -7.2312857E-07  7.4267454E-08  4.3096658E-07 -9.0445498E-08
  6.7690611E-08  3.6934392E-07 -7.9804181E-08  1.3938650E-07  3.9444952E-07
  1.9605290E-07  2.1348846E-08 -4.9812492E-07 -4.5686705E-08  3.1894790E-07
  4.3375581E-07  1.5815123E-07 -1.1401518E-07 -1.0661417E-07 -5.0397736E-08
 -1.6266897E-09 -1.2110577E-07 -1.4539069E-07  1.9387434E-07  3.0357791E-07
 -2.2912016E-07  4.4115292E-07 -1.1913304E-07 -3.4962167E-07  3.3164125E-07
 -3.0337466E-07  4.1205827E-08 -9.6906567E-08  9.6010885E-08  3.2944087E-07
 -1.0514144E-07  8.4075606E-08  4.6742325E-08 -5.7983567E-08  1.5550792E-07
  8.4737516E-09 -1.6265591E-07  1.8722844E-07  5.6784756E-08 -1.5262563E-07
  3.7192781E-08  1.0985691E-07 -6.9794192E-08  2.4329016E-08 -2.5541962E-07
 -9.5379971E-08  3.8729769E-07 -1.0309570E-07 -2.5693834E-07  7.7512120E-08
 -7.7030111E-08  3.5506899E-07 -2.1520486E-08 -9.5430930E-07  2.0630849E-07
  3.8041835E-08  8.3243911E-08  1.5592089E-07 -1.1858131E-07  2.5069588E-07
 -2.0196138E-08  2.4691716E-07  7.5617688E-09  5.7563998E-08 -2.6427672E-08
 -2.3652424E-07 -4.5595737E-07 -5.3280370E-09  7.7954920E-08 -2.8381700E-07
  3.3246424E-07  2.7683542E-07 -1.3102353E-07 -8.7819859E-08  9.4160896E-08
 -2.1363472E-07 -1.0768987E-07 -2.2077343E-07 -5.0106003E-07  9.4214912E-08
  6.6778897E-07  4.8658440E-07  1.3416242E-07 -3.9356444E-07  3.0366564E-08
  2.1582460E-07 -7.4947470E-08 -3.7123113E-08 -2.9563672E-07 -1.5585778E-07
 -1.3459829E-07  3.7312390E-07 -1.2629894E-07 -2.1863604E-07  4.5019772E-08
  5.0076943E-07  4.0092912E-07 -5.7790566E-07  7.1318755E-08 -2.2126037E-07
 -1.8585644E-07  4.3986382E-07  1.3083335E-07 -5.0601635E-07 -6.8529949E-08
  6.1284022E-07 -3.7968510E-07  5.9999507E-08  5.1786143E-07 -4.8401553E-07
 -1.0243050E-07  2.6275115E-08 -1.8817904E-08  3.0829089E-07  1.5963677E-08
  2.3797081E-07  8.4707780E-08 -3.7491774E-07 -4.3932201E-08 -3.4444577E-07
  5.3990135E-08  3.5878420E-07 -5.1428210E-07 -8.6524752E-08  1.6812116E-07
  6.6552780E-08  1.2258968E-07 -1.4441856E-07 -3.3524530E-07  1.3440784E-07
  4.9008999E-07  2.5414626E-08 -1.3964457E-07 -7.2963378E-08 -2.8370235E-08
  8.5759584E-08 -2.6852548E-08  7.0383449E-08 -1.2148886E-07 -3.2761803E-07
  3.4336782E-07  8.6630249E-08 -2.1214003E-07 -2.2792639E-07  3.2430781E-07
  1.5808246E-07 -3.4525901E-07  5.5653428E-07  2.8153654E-07 -1.3017536E-07
 -2.3577052E-07 -1.2319671E-08 -3.1463750E-07 -1.3425099E-07  4.2734250E-07
 -6.5192585E-08 -3.0550411E-08 -3.8649861E-07 -1.4181633E-07 -1.5044656E-08
 -4.7795369E-09  3.6096256E-07  2.4059882E-07 -2.4811077E-07 -4.0459278E-07
  5.1426511E-07  1.8645670E-07 -2.1238539E-07 -6.5307407E-08 -3.3972939E-08
 -1.6204978E-07 -2.3521088E-07  2.6856065E-07  1.9952139E-07 -5.4552101E-08
 -1.9382412E-07 -1.4757714E-07 -1.1240086E-07  3.4120595E-07  4.7759377E-07
  1.0112192E-07 -5.1449899E-07 -4.2507434E-07  6.7867888E-08 -1.3756697E-07
  7.2118557E-09 -2.0542696E-07  1.3898170E-07  4.3050047E-07 -1.4175473E-07
  1.7672863E-08  4.6610369E-07  3.0346429E-08 -1.7641282E-07  3.0311360E-08
  2.5586396E-07 -2.5036675E-08 -5.8226835E-07 -3.1696198E-08  1.8698446E-07
  8.1916132E-09 -9.2885065E-08  1.3818595E-07  5.5314223E-07  2.2498618E-08
 -2.9705265E-07 -8.7366811E-08 -3.1484679E-08  8.7965151E-08  1.0811356E-07
  7.0124654E-08  8.5936117E-08 -4.1202288E-08 -1.6145594E-07  1.2304779E-07
 -2.4432085E-08  3.4116400E-07  8.7455545E-08 -2.1405138E-07  2.9340509E-07
 -2.0808153E-07 -1.4942948E-07 -2.6690585E-07  1.8304122E-08  1.9543671E-07
  1.7169784E-07 -2.0271073E-07 -3.6332142E-07  6.5206985E-07  1.0021946E-07
 -3.4012501E-07  5.0581150E-08  1.2359495E-08 -6.9182422E-08 -7.1317722E-08
  1.0469949E-07  2.4734970E-07 -1.7827806E-07 -1.1119941E-07  7.9944742E-08
 -1.2111613E-07  1.0093855E-07 -1.9490169E-07 -2.1623461E-07  1.7115946E-07
 -7.4697957E-08  5.0620560E-08  1.3010887E-07 -2.8742417E-08 -1.1577273E-07
 -3.3023302E-07 -5.3261887E-08  1.0618731E-07  1.7583550E-07 -4.2470629E-07
 -3.4823164E-07  4.7331896E-07  1.4601270E-07  3.0848515E-07  1.0238368E-07
 -3.3118251E-07 -2.1858226E-07  1.6426691E-07  1.2012604E-07  1.1859065E-07
  7.4633557E-08 -4.8492205E-07  2.3894660E-07  3.3197728E-07 -5.0765938E-07
 -2.5295565E-07  6.2527196E-07  2.1103007E-07  7.2397357E-08 -1.8083729E-07
 -2.2805990E-07  2.4878546E-07 -1.7249172E-07  3.3601735E-08 -8.1310357E-08
  1.7167727E-07 -1.7395072E-07  1.8153755E-07  3.5480007E-07  9.7849765E-09
  2.6681888E-07 -5.1455155E-07 -1.7251707E-07  7.1391562E-08  1.5455781E-07
 -1.8371741E-07 -3.6051465E-07  1.1630816E-07  9.0711273E-08  2.3192259E-07
  1.0729687E-07  8.2797966E-08 -1.3396585E-07 -1.8424414E-07  2.3527831E-07
 -1.2232245E-07  6.2547913E-09  2.2705057E-07 -1.9383906E-07  2.4835409E-07
 -1.4344779E-07 -2.5469239E-07  3.4274250E-07  6.2508450E-08 -2.2105754E-07
 -4.2777006E-07  1.0116416E-07 -1.8482277E-07  3.4972409E-08  7.5993193E-07
 -2.2402269E-07 -4.2006341E-07 -1.1237568E-07  1.7941910E-07 -2.1117938E-07
 -4.4126624E-07  7.4401784E-07  4.6155767E-07 -4.5662361E-07 -1.9714049E-07
  1.3296635E-07  1.8018428E-07 -2.0636031E-07 -2.9492849E-07 -1.2932832E-07
  3.9909689E-08  3.7933058E-07 -4.6672904E-07 -3.0832798E-07  1.2870080E-08
  3.7799982E-08  3.9200750E-07  3.8522088E-08  4.0813483E-07 -1.5096672E-07
 -7.2334544E-08  8.1736528E-08 -2.7512897E-07 -2.1280718E-07 -1.9509559E-07
  2.4337357E-07  3.2304272E-07  1.5404681E-07 -3.0357716E-07  6.1259736E-08
  6.4673604E-08  3.1699779E-08  6.6950337E-08 -2.8659121E-07  1.8584382E-08
  2.8844137E-07 -5.6633402E-08 -2.7591486E-07 -5.5007786E-08  1.8897743E-08
  7.9434556E-08 -1.3224615E-07  2.5457092E-07  2.0508883E-07 -3.9087337E-07
 -1.9113688E-07  3.6185199E-08 -1.8006601E-07  3.1260689E-07  1.1894513E-07
 -1.3719522E-07  3.3734383E-07 -2.4850969E-07 -3.8884845E-07 -1.3940486E-07
  7.3229070E-07  4.8920805E-08 -3.5135485E-07  3.1153053E-07 -2.0025914E-07
 -1.0380217E-07  4.4324440E-08  2.6231184E-07 -2.9982494E-08 -4.1602235E-08
  1.1504101E-07 -2.0104820E-07 -4.6220871E-08  3.6362223E-07 -1.7797849E-07
 -1.1901373E-07  3.2297776E-07  7.4341732E-08  2.7532369E-07 -6.7056817E-08
 -8.7418738E-08 -7.6107674E-08  1.2287576E-08  3.8304928E-07 -2.1860115E-07
 -3.1340357E-07  1.2231775E-07  1.4447903E-07  3.4441939E-07  8.4046062E-08
 -4.2105744E-07 -1.7538472E-07  4.4660622E-07  5.5139811E-08  1.6752491E-07
  7.0355398E-08 -4.6760995E-07  2.0302995E-07  1.9752506E-07 -2.1377161E-07
 -9.5852700E-08  1.4205324E-07 -4.0731942E-07  5.8007993E-08  3.0382654E-08
  2.6307034E-08  1.8414575E-07 -3.2174371E-07  2.6295270E-07 -5.9530416E-08
  2.3036736E-07  8.5175038E-08 -1.8096300E-07 -1.4841677E-08 -3.9999820E-07
 -4.4180894E-08  3.5434185E-07  3.6350036E-07 -4.0392876E-07 -1.0510444E-07
  3.8008221E-07 -1.5477082E-09  5.4580609E-08 -8.0018577E-08  7.9598462E-08
 -2.0198609E-07 -1.8890382E-07 -1.4947431E-07 -4.1647524E-07  1.1142541E-07
  2.8392712E-07  8.1611361E-08 -1.0632812E-07  1.6916742E-07 -4.2464258E-07
  2.5844575E-08  3.6900568E-07  2.3601728E-09  1.7853881E-07 -2.7994293E-07
  1.9529712E-07 -1.3268518E-07 -1.0157668E-07 -4.0603965E-08 -1.4289475E-07
 -8.0319806E-09 -4.2561589E-07  1.1477997E-08  2.6609604E-07  1.6824168E-07
 -2.1466301E-07 -2.9574004E-07  2.4335269E-07  2.1364496E-07 -1.6776863E-07
 -8.4356264E-08 -9.4624707E-08 -5.3832872E-09 -1.4609115E-07  2.0771957E-07
  2.1273658E-08 -1.9944165E-07  3.0488834E-07 -1.3044281E-07  1.3245278E-07
 -2.5590706E-07 -7.1829266E-08  1.8017300E-07 -9.6122269E-09 -1.3246378E-08
 -2.7834834E-07  7.5433718E-08 -2.1448233E-07  2.5908176E-07  1.5966575E-07
 -1.1802497E-07 -3.7729944E-07  6.3740079E-08  5.7844736E-07 -2.9311504E-07
 -9.4723551E-08  2.4384276E-07  8.8349121E-08 -4.4384170E-07  1.8644457E-07
  9.4978233E-08  8.1270397E-08  1.9325285E-07 -2.3258022E-07  3.0611816E-07
 -2.6111601E-07 -9.0222304E-08  2.9318531E-07 -1.3868703E-07 -1.3354764E-07
  1.6132417E-07 -5.3997871E-08 -1.2626810E-07  9.9629306E-08  1.8061973E-07
  1.7342775E-07 -2.4688538E-08  1.9135848E-07  1.0021651E-07 -1.4833397E-07
 -3.5685133E-08 -1.1375748E-07 -2.6816702E-07  3.0249902E-07  2.8172300E-07
 -1.3325583E-07 -7.7158916E-08  1.2055419E-07  1.9663387E-07 -1.9739676E-07
 -2.6332301E-07 -9.7862782E-08  3.2674394E-07  2.2985439E-07  2.2813857E-08
 -5.3054054E-08 -2.6397180E-07  3.0575381E-08  2.6657977E-07 -1.5045196E-07
  3.8785980E-08  1.3099750E-07 -2.4922282E-07  1.7437437E-07 -7.9907037E-08
  1.0342037E-07  3.8010852E-08 -2.9926821E-07  2.6820134E-08 -1.5051010E-07
  3.0053041E-08  1.8521563E-07 -2.1601949E-07 -3.9004213E-08  2.0566387E-07
  2.6708439E-07 -8.8834833E-08 -3.2849169E-07  8.9384594E-08 -8.3244978E-08
  3.6257920E-07  1.2031974E-07 -1.1554986E-07  2.1236887E-07 -1.9332856E-07
 -4.1413521E-07  1.8478165E-07  5.2892323E-07 -3.5455898E-07 -3.9102441E-07
 -1.1216686E-08  1.0937763E-07 -6.4797206E-08  1.0801703E-07 -3.9229960E-08
 -2.2356418E-08  3.5636354E-07  3.4242769E-08  6.7310307E-08 -1.4747636E-07
  1.4768192E-07 -1.5167320E-07 -3.1825069E-07  8.4394702E-08 -4.2189704E-08
 -9.5751868E-08 -6.3014665E-08  1.5362697E-07 -5.5281876E-08  8.0237519E-08
  3.1347187E-07  2.8875006E-08  7.4888862E-08  4.3889018E-07 -2.8794348E-07
 -7.5877442E-08 -1.6989493E-07 -5.2207216E-07  2.7355990E-07 -3.3576661E-08
  3.0410988E-07  1.9684462E-08 -9.0010162E-08 -1.6625538E-07 -7.1580460E-08
  3.9769760E-07 -4.8617956E-07 -1.8421628E-07  2.9543433E-07  2.5019152E-07
  3.2547170E-08  1.1251894E-07 -3.2935592E-07 -4.2568812E-07  2.1707024E-07
  3.3463350E-09  9.0180241E-09 -7.5007466E-08  8.7775539E-08 -1.7026076E-07
 -1.5038171E-07 -1.9094303E-07  2.5701806E-07  4.5417821E-07 -2.0156452E-07
 -4.4134013E-08 -3.2873499E-07  1.8487161E-07  2.0339803E-07  8.0664737E-09
 -2.7569243E-07 -8.4574009E-08  2.3344382E-07 -2.4105602E-07  1.9008960E-07
  8.8307059E-08 -6.7412130E-08 -3.0180945E-07 -2.0825196E-07  2.3760031E-07
 -1.8992423E-07 -2.9590427E-07  1.0960360E-07 -5.8947319E-08  2.6975938E-08
 -8.8699675E-08  2.6343873E-07  3.2958666E-07 -3.1441710E-07  9.4000633E-08
  1.7445470E-08  5.7816891E-08  2.2029882E-08 -7.6727277E-08 -3.7135860E-08
 -6.2708189E-08  5.2448989E-08 -3.0095048E-08  4.6928772E-08 -1.7427589E-07
 -2.6545960E-07  1.4529255E-07  2.6325549E-07  1.1208759E-09  1.5795025E-07
  1.1300601E-07 -4.3978668E-09  6.4150705E-08 -3.1266675E-07  1.7512867E-07
  2.1592196E-07 -1.6130739E-07  2.9593063E-07  9.0376897E-08 -7.8319184E-08
 -1.4870583E-07 -1.1869721E-07  3.0163154E-07  3.1387286E-07 -1.5539679E-07
 -7.1612542E-08  3.1216711E-07 -6.8210459E-08 -1.1425021E-07  1.4490778E-07
 -2.0622172E-07  1.9579341E-07  2.5251207E-07 -3.3181385E-07  5.5874850E-08
 -1.8889072E-08 -3.0175139E-08  9.8233618E-08  2.2854105E-07  4.7427956E-07
  1.1695253E-07 -7.7029946E-08 -7.5325031E-08 -8.2458939E-08  1.3294687E-07
 -2.0078616E-08 -2.5046220E-07  2.2022436E-07  1.5980049E-07 -2.1344594E-07
 -2.1854932E-08  4.9405880E-08  1.3308701E-07 -1.0761188E-08 -2.3934554E-08
  2.0040027E-08 -1.4328889E-07  1.9359783E-07 -2.6425200E-07 -3.0528191E-08
  3.3148812E-07 -1.6460889E-07 -4.5363333E-08 -1.2004049E-07  1.7693358E-07
  3.8180361E-07 -2.6838799E-07 -3.8258117E-07  1.1266534E-07 -1.1490787E-07
  1.2051551E-07 -1.5187564E-07 -3.1395348E-07  1.8475713E-07  1.2234639E-07
  1.3179669E-07 -4.3515427E-07 -3.3112574E-07 -1.2488223E-07  8.7572453E-08
  2.7785939E-07 -1.0602698E-07 -2.8149010E-07 -9.6620192E-09  1.5466658E-08
 -7.0279929E-08 -9.0803943E-08 -2.2441963E-07 -1.1581747E-07 -2.5060831E-07
  2.4878706E-07  1.3394920E-07 -3.7875890E-07 -2.2094588E-07  1.3614963E-07
  8.2736849E-08 -1.7547831E-07 -1.3485277E-08 -2.6179055E-08  7.7227618E-08
  1.5094117E-07  1.2160008E-07 -1.6739277E-07 -2.0539394E-07 -4.2226136E-09
 -4.1885576E-08 -6.2484151E-08  1.1340174E-07  8.0762415E-08 -1.3585573E-07
 -2.5655072E-07 -6.6468022E-08  2.6123350E-08  2.2288620E-07  4.5876380E-07
 -1.2206430E-07 -2.1213465E-08  1.3183660E-07  4.1957888E-08  1.1264011E-07
  2.1812916E-07 -8.8212991E-08 -3.1707322E-07  1.8742540E-07  6.6898777E-09
 -2.8745973E-07 -1.1626914E-07 -7.9927926E-09  1.0491426E-08  2.3180614E-07
  1.8749330E-07  1.0272468E-07 -2.6625986E-07  2.4095130E-09  1.3170495E-07
 -2.3982377E-07  1.1687153E-07 -1.1793046E-07  2.8683673E-08  4.4078488E-07
  1.4527747E-07 -2.0401758E-07 -1.0145251E-07  3.0036351E-07  2.5691296E-07
 -2.2516238E-07  2.2987614E-07 -4.1948287E-08 -2.3230134E-07  2.1525599E-07
 -1.2486483E-07 -3.3019481E-08  7.6063724E-08  7.6255293E-08 -1.1367172E-07
  1.7472192E-07 -6.3438413E-08  1.8846749E-08  1.2278464E-07 -4.3066767E-08
  2.5712878E-07  1.9754519E-08  1.1825489E-07 -1.2283293E-07 -6.4014547E-08
  2.0104171E-07  1.8629143E-08 -1.5841714E-07 -5.7160915E-08 -4.9589980E-08
 -8.7083677E-08 -5.5878710E-08  3.9068657E-08  4.2662016E-08  1.2908348E-07
  3.5674134E-07  1.0600938E-08 -6.8464650E-08 -2.9347144E-07 -3.8093978E-08
  6.2198358E-08 -1.9219244E-07 -1.9743172E-07  1.4903931E-07  4.4768958E-07
 -2.8500753E-07 -1.1615304E-07  2.6957690E-07 -2.7045562E-07 -2.9646703E-07
  1.2701942E-07  4.3153756E-08 -9.9758843E-08 -3.4345637E-08  3.2180756E-07
  1.2754853E-07  5.2386254E-08  5.0835175E-08 -1.0137613E-07  2.6109029E-09
 -1.4189888E-07  2.0213635E-07 -7.6912190E-08 -3.1371838E-07 -2.9521420E-08
  1.1594317E-07  7.7212512E-08 -2.2605757E-07 -2.7283727E-07 -2.0542805E-08
  7.7748121E-08  2.1338893E-07  2.1020710E-07  1.2576128E-07 -3.5119774E-09
  2.0962959E-08  1.9025319E-07 -4.1106105E-07 -1.9632130E-07  1.7521585E-07
 -2.3263697E-07 -1.2417957E-07  1.5279568E-07 -5.1581348E-08 -5.6575408E-08
 -1.2923927E-07 -6.9280557E-08  1.4216677E-07  6.2722314E-08  1.1160188E-07
 -1.9566445E-07 -1.8308439E-08  3.0537226E-07  1.4396589E-07 -1.1358468E-07
  1.5371780E-07  3.5904373E-07  9.7931227E-09 -1.4066619E-07 -2.0609024E-07
 -1.3540181E-07  1.4489850E-07  2.5025663E-07 -2.4664068E-07 -1.3399671E-07
  2.7168290E-08  1.5442278E-07  2.2335065E-07 -2.1797301E-07  2.5114430E-08
  1.1610726E-07  2.9205031E-09  2.9957121E-08  1.9820474E-07  6.8257883E-08
 -2.4893906E-07 -6.0243590E-08 -4.9904735E-08 -1.1249679E-08  2.7560725E-07
  9.8066795E-08 -1.1283873E-07 -4.1123328E-08 -1.6808682E-07  1.4145315E-07
  1.7180405E-07 -2.0642680E-07 -3.2380583E-08  4.6499727E-08  1.5140068E-09
  7.5046145E-08  1.3836673E-07 -2.0956888E-07 -2.1415553E-07 -2.5096162E-08
 -3.6017553E-07 -5.6784135E-08  2.6752600E-07  8.2569227E-08  3.5694667E-07
  2.8236614E-07 -3.9525581E-07 -1.3913406E-07 -7.8509174E-08 -3.8315392E-07
  1.2356430E-07 -2.0361716E-08  1.2888902E-07  1.1649469E-07 -3.3133510E-07
 -7.3810794E-08  7.9537312E-08 -3.9680559E-08 -1.3178412E-07  9.5269291E-08
 -3.4104681E-07  1.9204248E-07  1.2018344E-07 -2.8411701E-07  2.6587753E-07
 -2.3836771E-07 -1.6538422E-07 -2.6752502E-08 -1.4335156E-07 -2.2873134E-07
  1.3447111E-07  7.7694630E-08 -2.2859735E-07  5.6328189E-08  1.1166261E-07
  2.9094720E-07  2.0020362E-07 -4.2112989E-07 -2.2609828E-07  9.4359171E-08
 -1.4157499E-07  7.8496519E-08  1.0990643E-07  1.2622683E-07 -3.1824085E-07
 -8.3764556E-08  8.0753018E-08  1.6390142E-07  3.4035870E-07 -4.4762913E-08
  2.6165573E-07 -1.7673856E-07 -2.3667371E-07  2.4626619E-07  1.4411182E-07
 -1.8342408E-07  3.0973343E-08  5.4713638E-08  7.7885592E-08  1.4434175E-07
 -1.5795501E-07  6.1857465E-08  3.2611142E-08  1.6491855E-07 -1.8443393E-07
 -1.4277838E-07  2.4800660E-07  8.9161771E-08  4.0831073E-08 -4.6118317E-08
  1.4714537E-07  2.5485410E-08 -4.1823246E-08 -6.6243365E-08  5.6582550E-08
  1.9659215E-07  9.0533129E-08 -2.3810269E-08 -1.0537594E-07  4.4072141E-08
  5.6367197E-08  9.8261712E-08 -6.7421515E-08 -2.6077352E-07 -2.1310530E-08
  3.6079391E-07  7.0968843E-08 -1.5538459E-07  1.9410547E-07  3.3646365E-08
 -1.6114681E-07  1.0843634E-07  2.4736173E-07 -1.3931378E-07 -5.7521851E-08
  1.9468639E-07  6.8350515E-08  1.5832721E-07 -3.6663697E-08 -9.0698197E-09
  8.2158291E-08 -1.6331292E-07 -7.3856285E-08  9.8833299E-08  1.6519716E-08
